,created_at,text
898,2021-04-25T07:27:54.000Z,@LloydKlingon @DogeCoinCoach Man fuck SNL! Elon Musk doesn't care about black people! Or white people...or anybody.
899,2021-04-25T07:27:51.000Z,Even Vegans and Tesla owners are less annoying than those crypto crazies https://t.co/xl5eKBGRN5
900,2021-04-25T07:27:50.000Z,"RT @Tesmanian_com: Elon Musk Founded SpaceX To Make Humans A Multi-Planet Species, 'Build A City On Mars'

https://t.co/3ff9urlySA"
901,2021-04-25T07:27:50.000Z,RT @Reuters: ICYMI: NASA awarded billionaire entrepreneur Elon Musk's space company Space X a $2.9 billion contract to build a spacecraft t…
902,2021-04-25T07:27:49.000Z,I'll be there for Elon Musk... Don't over shoot the runway lest you overrun the landing area... We want you too square up your foot... You can own Amazon... https://t.co/mZma2PUlal
903,2021-04-25T07:27:48.000Z,"RT @YourRishbh: Asked my parents to stop giving me pocket money instead give me ₹1 everytime Kejriwal ad comes on TV.

Will tell the remain…"
904,2021-04-25T07:27:48.000Z,"RT @JonErlichman: Elon Musk                  Elon Musk
in 1974:                       in 2021: https://t.co/ES6h2eV51x"
905,2021-04-25T07:27:42.000Z,"RT @XForceGlobal: $NEWS

$2.37B worth of USDT were deposited on to various exchanges as of yesterday.

That amount of money is now only  se…"
906,2021-04-25T07:27:38.000Z,"RT @BTCTN: ""A reason why I put my savings into dogecoin is Elon Musk … I think the guy is a genius,"" said the #dogecoin millionaire. #DOGE…"
907,2021-04-25T07:27:38.000Z,"Can't wait.. In one of the more surprising announcements in the recent history of ""Saturday Night Live,"" the @nbcsnl variety show said Saturday that its next host will be @elonmusk, the eccentric CEO of Tesla and one of the richest people on the planet.
 @MileyCyrus 👏🚀 https://t.co/G94n0FMuCC"
908,2021-04-25T07:27:37.000Z,@agusnox The final step for my parents house is a battery for the system (they’re in Hurricane country) but the only option right now is Tesla and i just send them videos of Teslas burning so they don’t pick it.
909,2021-04-25T07:27:36.000Z,"I don’t understand what the problem with the Elon Musk SNL is? Now we know exactly where he’ll be at an exact time. Use the opportunity to trap him, steal his money and kill him."
910,2021-04-25T07:27:32.000Z,"RT @keewa: Remind: Elon Musk inherited money from his father's apartheid emerald mine, that doesn't mean he's clever"
911,2021-04-25T07:27:30.000Z,"I was thinking is he getting a kickback from this random signature company.  I own a house, I have very good credit. Shit got me stirred. Should I contact someone and Tesla and pull his coat. Shit seemed super fishy. Anyone else have hassles with Tesla financing?"
912,2021-04-25T07:27:28.000Z,"Assuming he has not been dragged off by the FBI for massive Financial Fraud promoting that fake crypto Dogecoin, instead of just sticking to selling cars that kill people.

https://t.co/aG6T3bqL6R"
913,2021-04-25T07:27:28.000Z,RT @Reuters: ICYMI: NASA awarded billionaire entrepreneur Elon Musk's space company Space X a $2.9 billion contract to build a spacecraft t…
914,2021-04-25T07:27:26.000Z,"Now, you Buy these Stocks in your Portfolio through us and you can even Start #SIP in these Stocks via Mutual Funds...
- - -  TOP 10 INTERNATIONAL STOCKS - - - - 
1. #Facebook
2. #Apple
3. #Amazon
4. #netflix
5. #google
6. #alibaba
7. #Baidu
8. #Tesla
9. #Tweeter
10. #nividia
- https://t.co/gZbQIE9pR9"
915,2021-04-25T07:27:25.000Z,RT @richardmarx: I would rather watch a fly crawl up a drape or the worst episode of the worst tv show in history 88 times in a row than wa…
916,2021-04-25T07:27:25.000Z,RT @ajit_p_singh: $TSLA is in some serious trouble. Everyone is catching up in EVs. $GM will make the more affordable EVs and traditional h…
917,2021-04-25T07:27:19.000Z,seto kaiba could run spacex but elon musk could never build the blue eyes white dragon jet
918,2021-04-25T07:27:15.000Z,RT @eliyudin: Forget the fact that it’s Elon Musk why the fuck is a CEO hosting Saturday Night Live lol
919,2021-04-25T07:27:14.000Z,RT @Reuters: ICYMI: NASA awarded billionaire entrepreneur Elon Musk's space company Space X a $2.9 billion contract to build a spacecraft t…
920,2021-04-25T07:27:14.000Z,"RT @DrPeterMoloney: @peecee65 @paultudor Science is a continual work in progress.  Einstein, Tesla, Pasteur, Ramon, Mendel, were all denier…"
921,2021-04-25T07:27:13.000Z,RT @carandbike: .@Tesla will establish its India headquarters in Mumbai. The American EV maker is currently evaluating a few ready commerci…
922,2021-04-25T07:27:13.000Z,"RT @EvaFoxU: Tesla Received Approval to Install Short-Range Interactive Motion-Sensing Radar in Its Vehicles

#Tesla 

https://t.co/pWRz0Rx…"
923,2021-04-25T07:27:11.000Z,RT @grisefinance: Our AI scans the top 1000 coins on coingecko runs them through 80 different technical indicators over the past trading da…
924,2021-04-25T07:27:10.000Z,RT @alecrobbins: i do not respect elon musk. i actively fear him and everything he represents. i also think he's genuinely stupid. but i do…
925,2021-04-25T07:27:09.000Z,RT @verge: Elon Musk is hosting Saturday Night Live and no this is not a joke https://t.co/QXrnsSlBEt https://t.co/8iipPySICC
926,2021-04-25T07:27:07.000Z,"RT @MattWallace888: @TMFUltraLong #Dogecoin in a nutshell: 

- 5 times lower transactions fees than Ethereum per 1 million transacted.
- On…"
927,2021-04-25T07:27:07.000Z,"RT @Tesmanian_com: Elon Musk Founded SpaceX To Make Humans A Multi-Planet Species, 'Build A City On Mars'

https://t.co/3ff9urlySA"
928,2021-04-25T07:27:06.000Z,@canadianaco @petersagal Currently as many things as Elon Musk has.
929,2021-04-25T07:27:05.000Z,"RT @YourRishbh: Asked my parents to stop giving me pocket money instead give me ₹1 everytime Kejriwal ad comes on TV.

Will tell the remain…"
930,2021-04-25T07:27:05.000Z,"RT @DrRimmer: In space, no one will hear Bezos and Musk’s workers call for basic rights | Robert Reich @rbreich https://t.co/QlkVhiMIBG Wil…"
931,2021-04-25T07:26:55.000Z,"@teslectrics Investigators said no one was driving. 
Eye witness said the driver climbed into the back seat. People have done it before.  Tesla is responsible for the fact that they can. You can theorise all you like about what happened, but you’re missing the point... as always."
932,2021-04-25T07:26:54.000Z,"RT @0xMatt: It's striking how often news headlines are ""Two die in Tesla crash, autopilot strikes again!"" and then the details in paragraph…"
933,2021-04-25T07:26:51.000Z,"Elon Musk Will Host 'Saturday Night Live' on May 8th: https://t.co/KX1hYOvLyJ After 45 years, NBC's popular TV show ""Saturday Night Live"" has lined up its richest guest host ever. CNN reports: In one of the more surprising announcements in the recent history of ""Saturday Night …"
934,2021-04-25T07:26:48.000Z,"RT @Tesmanian_com: Elon Musk Founded SpaceX To Make Humans A Multi-Planet Species, 'Build A City On Mars'

https://t.co/3ff9urlySA"
935,2021-04-25T07:26:47.000Z,"“In space, no one will hear Bezos and Musk’s workers’ call for basic rights” https://t.co/gVqleY2d9H"
936,2021-04-25T07:26:47.000Z,RT @GerberKawasaki: This will be the most watched #SNL - Elon doing comedy now. May 8th is the date. $tsla #tesla https://t.co/zvNaX6yRBX
937,2021-04-25T07:26:44.000Z,"RT @toddntucker: If @nbcsnl is going to have wealth extractor Elon Musk host, the following week should be hosted by labor leader @FlyingWi…"
938,2021-04-25T07:26:44.000Z,"RT @MattWallace888: @TMFUltraLong #Dogecoin in a nutshell: 

- 5 times lower transactions fees than Ethereum per 1 million transacted.
- On…"
939,2021-04-25T07:26:43.000Z,"RT @GloblDevNetwork: A Fatal Crash Renews Concerns Over Tesla’s ‘Autopilot’
Claim https://t.co/mRokYYngDm #webdesign #entrepreneur #analyti…"
940,2021-04-25T07:26:40.000Z,"RT @EW: Elon Musk will host 'Saturday Night Live' for first time on May 8, with musical guest Miley Cyrus.  https://t.co/Bhw6cQ2VY8"
941,2021-04-25T07:26:40.000Z,"RT @IndoPac_Info: 2) CEO Elon Musk even met with Premier Li Keqiang in 2019. But with success comes scrutiny, especially as China’s homegro…"
942,2021-04-25T07:26:39.000Z,"Forget earnings, when $TSLA delivers numbers for standing orders, it’s over"
943,2021-04-25T07:26:35.000Z,"RT @IndoPac_Info: #Tesla branded as ‘arrogant’ in #China as pressure mounts on the electric car maker

""Letting the market leader in was ve…"
944,2021-04-25T07:26:34.000Z,"RT @HuXijin_GT: A Wuling Hongguang Mini EV convertible. According to media reports, Wuling Hongguang Mini EV is outselling Tesla in Chinese…"
945,2021-04-25T07:26:33.000Z,"RT @YourRishbh: Asked my parents to stop giving me pocket money instead give me ₹1 everytime Kejriwal ad comes on TV.

Will tell the remain…"
946,2021-04-25T07:26:31.000Z,RT @chigrl: This vehicle is a golf cart ...aside from that..China's campaign against Tesla continues .... https://t.co/1QcSPnzLk4
947,2021-04-25T07:26:31.000Z,RT @PalmerReport: Of course Lorne Michaels is letting dangerous loon Elon Musk host SNL. TV networks pay no price when they do harmful thin…
948,2021-04-25T07:26:29.000Z,RT @CryptoTickers: It's Elon weekend with #Safetesla $ELON $MUSK
949,2021-04-25T07:26:26.000Z,"RT @IheartTesla: Wow, who remembers? A man sacrifices his Tesla to help an unconscious driver and @elonmusk picks up the tap for his repair…"
950,2021-04-25T07:26:23.000Z,RT @curtisstigers: @joshgondelman This makes me think you should have me as a guest on Make My Day. I’m at least as hilarious as Elon “Henn…
951,2021-04-25T07:26:16.000Z,"I have a hunch that this is going to be the next moon shot on BSC https://t.co/Ugf2q744zy

We are super early ❗️

#BSC ✅
#ELON ✅
#MUSK ✅
#DOGE ✅
#EDOGE ✅
#pancakeswap ✅"
952,2021-04-25T07:26:14.000Z,RT @JoTrader4: @jackfarrington @WholeMarsBlog @elonmusk @mrlevine @jimfarley98 Yet $F are gonna dump 29B into EV to try and get to the poin…
953,2021-04-25T07:26:07.000Z,@carandbike @ndtv @Tesla @elonmusk @carandbikehindi Great news
954,2021-04-25T07:26:07.000Z,"@phoebesaid @bradsferguson @ConsumerReports @Tesla @Ford @GM Oh, Phoebe jumped in, Phoebe jumped in. 🤣🤣

She had to. She seems to be the Detroit @freep Ford PR “operative”

For experimental purposes only the differences between @mrlevine’s and @phoebesaid’s. With few exceptions Phoebe writes about Ford in extraordinary high proportions."
955,2021-04-25T07:26:05.000Z,@elonmusk Riding TESLA ON MOON 🌓
956,2021-04-25T07:25:56.000Z,@truth_tesla @2020willbelit @verge You literally are this: https://t.co/9d5lKXmzd2
957,2021-04-25T07:25:55.000Z,RT @AlternateJones: A $TSLA RV would be the precursor to a Tesla home.
958,2021-04-25T07:25:52.000Z,"RT @MattWallace888: Elon Musk is going on Saturday Night Live soon. 

We may see something awesome involving Dogecoin on that episode!"
959,2021-04-25T07:25:52.000Z,Elon Musk is going to get insane rich and we have to deal with that.
960,2021-04-25T07:25:51.000Z,RT @WSBChairman: @elonmusk I did not have Elon Musk hosting SNL on my 2021 bingo card
961,2021-04-25T07:25:49.000Z,RT @AzizDraws: Elon Musk after one bad day. #LexLuthor https://t.co/lbArURlEkz
962,2021-04-25T07:25:48.000Z,"$TSLA working it's way into the top 10 most mentioned on wallstreetbets over the last 7 daysVia https://t.co/gAloIO6Q7s#tsla    #wallstreetbets https://t.co/iNB2rrY24V"
963,2021-04-25T07:25:47.000Z,RT @richardmarx: I would rather watch a fly crawl up a drape or the worst episode of the worst tv show in history 88 times in a row than wa…
964,2021-04-25T07:25:46.000Z,@elonmusk Elon musk I want to be rich like you
965,2021-04-25T07:25:45.000Z,RT @grisefinance: Our AI scans the top 1000 coins on coingecko runs them through 80 different technical indicators over the past trading da…
966,2021-04-25T07:25:45.000Z,RT @eliyudin: Forget the fact that it’s Elon Musk why the fuck is a CEO hosting Saturday Night Live lol
967,2021-04-25T07:25:44.000Z,"RT @Tesmanian_com: Elon Musk Founded SpaceX To Make Humans A Multi-Planet Species, 'Build A City On Mars'

https://t.co/3ff9urlySA"
968,2021-04-25T07:25:43.000Z,RT @CNBC: Elon Musk to host 'Saturday Night Live' on May 8 https://t.co/vvDzzehxnv
969,2021-04-25T07:25:39.000Z,RT @davidgokhshtein: Elon Musk is going to promote the hell out of $DOGE on SNL.
970,2021-04-25T07:25:37.000Z,RT @Markfry809: Does anyone else view Elon Musk as a self absorbed overbearing asshole?🤔
971,2021-04-25T07:25:37.000Z,"RT @LabraFinance: $LABRA - https://t.co/mj5Pb78lQo 🐕

The only legit and fast growing dog coin in crypto history!

DEXTools: https://t.co/5…"
972,2021-04-25T07:25:35.000Z,✨ Participate in the April #Webull wheel event to win awesome prizes! 😍 4000 shares of TSLA stocks are waiting to be claimed. 💙 https://t.co/NCo6f5PuSK
973,2021-04-25T07:25:35.000Z,"RT @YourRishbh: Asked my parents to stop giving me pocket money instead give me ₹1 everytime Kejriwal ad comes on TV.

Will tell the remain…"
974,2021-04-25T07:25:34.000Z,Outcry after Saturday Night Live announces Elon Musk will host https://t.co/KPCXb6478V
975,2021-04-25T07:25:33.000Z,"Tesla, Apple, Amazon Headline a Heavy Earnings Week https://t.co/Ocg2KEreQu"
976,2021-04-25T07:25:32.000Z,"RT @YourRishbh: Asked my parents to stop giving me pocket money instead give me ₹1 everytime Kejriwal ad comes on TV.

Will tell the remain…"
977,2021-04-25T07:25:31.000Z,Elon Musk Is Hosting SNL and God I Wish This Was Just a Clickbait Headline https://t.co/dD0EWVjCXh
978,2021-04-25T07:25:30.000Z,"In space, no one will hear Bezos and Musk’s workers call for basic rights | Robert Reich https://t.co/CZQcJ6I2J8"
979,2021-04-25T07:25:29.000Z,"RT @yashar: Elon Musk is hosting SNL on May 8 with musical guest Miley Cyrus. 

No joke."
980,2021-04-25T07:25:27.000Z,"I got denied a lease on a Tesla Y. I was referred to a co-signature agency whihc was fishy since I have a 760 plus credit score. I questioned the Tesla financing dept no dice. My business mngr hits them, they ok the lease pronto.Was the Tesla financing guy running a hustle on me?"
981,2021-04-25T07:25:27.000Z,"RT @Investments_CEO: Elon Musk is trending. 
The #Dogecoin community is here to support him. 
RT to show your support! 

#DOGE @elonmusk 🚀"
982,2021-04-25T07:25:24.000Z,"RT @mrfeelswildride: ""why is Elon Musk hosting SNL, he isn't funny""

I have some unfortunate news for you about SNL for the past 15 years"
983,2021-04-25T07:25:23.000Z,"RT @kimbal: So proud of you, bro ❤️ 

Elon Musk’s SpaceX sent four more astronauts into orbit. It is the first time it has achieved takeoff…"
984,2021-04-25T07:25:16.000Z,"RT @BtczMarket: My hummble opinion is: in crypto anything is possible, and I think any currency can explode if an influencer posts a tweet.…"
985,2021-04-25T07:25:11.000Z,"RT @kimbal: So proud of you, bro ❤️ 

Elon Musk’s SpaceX sent four more astronauts into orbit. It is the first time it has achieved takeoff…"
986,2021-04-25T07:25:11.000Z,"RT @pixelatedboat: People who are mad about Elon Musk hosting SNL need to understand that hosting SNL is *not* an endorsement, for example…"
987,2021-04-25T07:25:08.000Z,RT @skellysuit: phoebe bridgers run me over with your tesla
988,2021-04-25T07:25:07.000Z,"Tesla, Apple and Amazon Headline a Heavy Earnings Week https://t.co/fbsLtAkCyg"
989,2021-04-25T07:25:07.000Z,"RT @YourRishbh: Asked my parents to stop giving me pocket money instead give me ₹1 everytime Kejriwal ad comes on TV.

Will tell the remain…"
990,2021-04-25T07:25:06.000Z,"@carandbike @ndtv @Tesla @elonmusk @carandbikehindi People of #Maharashtra need good news. Hope all goes well from bureaucracy stand point &amp; #Tesla
#wearmask maintain #physicaldistancing &amp; follow #basichygiene Take responsibility to your own hand &amp; avoid political reading spammers &amp; your respective state hatred comments"
991,2021-04-25T07:25:04.000Z,Tesla with V8 Sound at South OC Cars and Coffee https://t.co/RjD0liyQ1s
992,2021-04-25T07:25:02.000Z,RT @davidgokhshtein: Elon Musk is going to promote the hell out of $DOGE on SNL.
993,2021-04-25T07:25:01.000Z,RT @Cointelegraph: Is #Bitcoin mining bad for the environment? @jack and @elonmusk believe that BTC miners may lead us towards a future wit…
994,2021-04-25T07:25:01.000Z,@AntonHand Tesla Model Y. It blows away any of the other vehicles here for MANY reasons.
995,2021-04-25T07:24:52.000Z,RT @Cointelegraph: Is Bitcoin mining bad for the environment? @jack and @elonmusk believe that #BTC miners may lead us towards a future wit…
996,2021-04-25T07:24:50.000Z,"RT @TokenSupre: #Dogecoin Investor Becomes Millionaire in 2 Months, Inspired by Elon Musk
via @BTCTN 

1. Retweet + Like

#CTBot Adrop Ram…"
997,2021-04-25T03:28:01.000Z,@mbguercio @helenshang I think there’s some dispute about whether he’s really an inventor or just an investor who likes to grab credit. And I say this as a Tesla owner! I love my car. I just don’t like him.
998,2021-04-25T03:28:01.000Z,"RT @ivygirl851: Elon Musk being portrayed through media as a ""cool dude"" is creepy as fuck. His family got rich through Apartheid, a ton of…"
999,2021-04-25T03:27:59.000Z,"RT @MattWallace888: Elon Musk is going on Saturday Night Live soon. 

We may see something awesome involving Dogecoin on that episode!"
1000,2021-04-25T03:27:59.000Z,"RT @BodyForWife: Elon Musk isn’t funny. 

But neither is SNL."
1001,2021-04-25T03:27:59.000Z,"RT @thenattymoher: Lorne Michaels: ""Look, had I known that Elon Musk was going to run for President and then kill half the life in the univ…"
1002,2021-04-25T03:27:59.000Z,"@elonmusk Elon Musk listen to me carefully, I bought $55,000 Doge on price 0.45654 if I lose my money I will find you and I know what should I do with you.
I’m saying friendly please just say like before ( everything on the moon) if you don’t say this ............"
1003,2021-04-25T03:27:59.000Z,"Me: Elon Musk is hosting SNL on May 8th.

Kristie: Only way that's good is if he gives everyone a car.

Me: And you get a Tesla, and YOU get a Tesla..."
1004,2021-04-25T03:27:58.000Z,"RT @thegoodgodabove: Who I want to host SNL in 2021! (By Lorne Michaels)
- Donald Trump again?
- Elon Musk a must
- Duterte?
- Putin would…"
1005,2021-04-25T03:27:57.000Z,RT @alicewetterlund: You guys are making light of this but Elon Musk just bumped me at Laugh Factory 😢
1006,2021-04-25T03:27:55.000Z,RT @eliyudin: Forget the fact that it’s Elon Musk why the fuck is a CEO hosting Saturday Night Live lol
1007,2021-04-25T03:27:55.000Z,"@Ilovetempe I really love Tesla 👉👈 i have a thing for robots or a heavy gear armor.. and Tesla... is so attractive to me.

The fact that hes a villain.. i wanna know more about Tesla and his intentions QWQ💕"
1008,2021-04-25T03:27:54.000Z,RT @ameliaelizalde: elon musk is actually really important representation for those of us who are constantly ruining everything and digging…
1009,2021-04-25T03:27:52.000Z,"RT @conspiracyb0t: Nikola Tesla's laboratory, known as Wardenclyffe, was built to provide free wireless energy for the entire earth."
1010,2021-04-25T03:27:52.000Z,@Goat_Mc_Goat @LizClaman @GerberKawasaki @Tesla @elonmusk You are sloppy for not even do basic research
1011,2021-04-25T03:27:52.000Z,"RT @WSBCryptoNew: Apparently I found the reason why $PIVX gained 241% at 28th of March 
This group announced it! People made huge profits!…"
1012,2021-04-25T03:27:49.000Z,@SawyerMerritt @severesarcasm So you shorted tesla? Your colors seem to be off.
1013,2021-04-25T03:27:48.000Z,"@elonmusk please don’t. you’re much better than them, Dr. Mr. Elon Musk Sir."
1014,2021-04-25T03:27:48.000Z,"RT @Investments_CEO: Elon Musk is trending. 
The #Dogecoin community is here to support him. 
RT to show your support! 

#DOGE @elonmusk 🚀"
1015,2021-04-25T03:27:48.000Z,RT @Variety: This is not a drill. Elon Musk is hosting #SNL on May 8 with musical guest Miley Cyrus https://t.co/IACMKnB576 https://t.co/1W…
1016,2021-04-25T03:27:48.000Z,RT @josephbrownaf: The way y’all are glorifying multibillionaire Elon Musk is giving me dystopian vibes. Why tf is he getting featured in S…
1017,2021-04-25T03:27:47.000Z,"RT @MattWallace888: Elon Musk is going on Saturday Night Live soon. 

We may see something awesome involving Dogecoin on that episode!"
1018,2021-04-25T03:27:47.000Z,"@elonmusk Hey Elon Musk Dogecoin Did you send the crypto money to mars

￼"
1019,2021-04-25T03:27:47.000Z,"@elonmusk Elon Musk: 'A'
Dogecoin Traders : It's a buy....... buy, buy, buy....."
1020,2021-04-25T03:27:45.000Z,"RT @ufob0t: ""Our entire biological system, the brain and the earth itself, work on the same frequencies."" ~ Nikola Tesla"
1021,2021-04-25T03:27:45.000Z,RT @ItsDogeCoin: Elon Musk  is trending. The #dogearmy is here to support him. RT to show your support #dogecoin @elonmusk 🚀
1022,2021-04-25T03:27:44.000Z,RT @unscriptedmike: Elon Musk has them triggered because he leans conservative and is the richest guy in the world.
1023,2021-04-25T03:27:41.000Z,RT @eliyudin: Forget the fact that it’s Elon Musk why the fuck is a CEO hosting Saturday Night Live lol
1024,2021-04-25T03:27:41.000Z,RT @WSBChairman: @elonmusk I did not have Elon Musk hosting SNL on my 2021 bingo card
1025,2021-04-25T03:27:40.000Z,RT @keithedwards: Elon Musk hosting SNL is the most reckless casting decision they’ve made since Donald Trump.
1026,2021-04-25T03:27:39.000Z,RT @WSBChairman: @elonmusk I did not have Elon Musk hosting SNL on my 2021 bingo card
1027,2021-04-25T03:27:38.000Z,i just wanna see SNL behind the scenes rn bc like the reaction to Elon Musk has been SO BAD 💀
1028,2021-04-25T03:27:38.000Z,RT @alicewetterlund: You guys are making light of this but Elon Musk just bumped me at Laugh Factory 😢
1029,2021-04-25T03:27:37.000Z,"Dogecoin Investor Becomes Millionaire in 2 Months, Inspired by Elon Musk https://t.co/9ckyBEPnB2"
1030,2021-04-25T03:27:37.000Z,"RT @mrfeelswildride: ""why is Elon Musk hosting SNL, he isn't funny""

I have some unfortunate news for you about SNL for the past 15 years"
1031,2021-04-25T03:27:36.000Z,RT @Cointelegraph: Is #Bitcoin mining bad for the environment? @jack and @elonmusk believe that BTC miners may lead us towards a future wit…
1032,2021-04-25T03:27:33.000Z,RT @eliyudin: Forget the fact that it’s Elon Musk why the fuck is a CEO hosting Saturday Night Live lol
1033,2021-04-25T03:27:33.000Z,RT @MaggieMaeFish: Elon Musk is about to meet some union members for the very first time
1034,2021-04-25T03:27:33.000Z,"@elonmusk Elon Musk, Tesla, The Boring Company, Neuralink, Space X. Hello Mr. Elon Musk, Could you follow me? I want to message you directly. Thanks"
1035,2021-04-25T03:27:32.000Z,Am I the only one who wants to see Elon Musk fall on his fucking face when he does SNL?
1036,2021-04-25T03:27:30.000Z,RT @eliyudin: Forget the fact that it’s Elon Musk why the fuck is a CEO hosting Saturday Night Live lol
1037,2021-04-25T03:27:30.000Z,"RT @joshgondelman: Elon Musk hosting SNL is huge for guys still making ""that's what she said"" jokes who think they'd be great at hosting SN…"
1038,2021-04-25T03:27:30.000Z,RT @xprize: Elon Musk and Peter Diamandis LIVE on $100M XPRIZE Carbon Removal https://t.co/M2ruxS0Zxt
1039,2021-04-25T03:27:27.000Z,"RT @thegoodgodabove: Who I want to host SNL in 2021! (By Lorne Michaels)
- Donald Trump again?
- Elon Musk a must
- Duterte?
- Putin would…"
1040,2021-04-25T03:27:27.000Z,my dad is one of the only two people in his whole company building parts for space x.. and literally got to talk with Elon musk today
1041,2021-04-25T03:27:25.000Z,RT @HWarroom: CCP propaganda deems Tesla's application of its aerospace technology to Tesla cars as inferior. CCP can’t steal the technolog…
1042,2021-04-25T03:27:25.000Z,"RT @BTCTN: ""A reason why I put my savings into dogecoin is Elon Musk … I think the guy is a genius,"" said the #dogecoin millionaire. #DOGE…"
1043,2021-04-25T03:27:24.000Z,"RT @thegoodgodabove: Who I want to host SNL in 2021! (By Lorne Michaels)
- Donald Trump again?
- Elon Musk a must
- Duterte?
- Putin would…"
1044,2021-04-25T03:27:23.000Z,"Elon Musk will host SNL May 8th. Cool. But, would be much cooler if Grimes was the musical guest. @elonmusk @Grimezsz @nbcsnl"
1045,2021-04-25T03:27:23.000Z,RT @danulmao: if elon musk reposted a meme i made without permission i would literally make him fund every indie game
1046,2021-04-25T03:27:22.000Z,"RT @Tesmanian_com: Elon Musk Founded SpaceX To Make Humans A Multi-Planet Species, 'Build A City On Mars'

https://t.co/3ff9urlySA"
1047,2021-04-25T03:27:22.000Z,RT @FinanceLancelot: Tesla has some competition https://t.co/JAMADsgvEo
1048,2021-04-25T03:27:21.000Z,RT @Jest_Iris: hi im elon musk and youre watching disney channel
1049,2021-04-25T03:27:19.000Z,RT @WSBChairman: @elonmusk I did not have Elon Musk hosting SNL on my 2021 bingo card
1050,2021-04-25T03:27:19.000Z,"Dogecoin Investor Becomes Millionaire in 2 Months, Inspired by Elon Musk https://t.co/21oGrTLsJZ"
1051,2021-04-25T03:27:18.000Z,"@JayFaerber @mbguercio @helenshang Anti-union, publicly denied the dangers of Covid, flaunted regulations &amp; protocols that would have kept his employees safer during the pandemic, and also has a tendency to sic his followers on people on Twitter who dare disagree with him. Also denied/ignored Tesla safety issues."
1052,2021-04-25T03:27:17.000Z,RT @JasonOverstreet: The dick of the day trophy goes to Lorne Michaels for letting Elon Musk host Saturday Night Live.
1053,2021-04-25T03:27:16.000Z,"RT @yashar: Elon Musk is hosting SNL on May 8 with musical guest Miley Cyrus. 

No joke."
1054,2021-04-25T03:27:16.000Z,RT @JRehling: People are upset about Elon Musk hosting SNL and maybe not upset enough that he's the CEO of the company controlling the most…
1055,2021-04-25T03:27:16.000Z,RT @PalmerReport: Of course Lorne Michaels is letting dangerous loon Elon Musk host SNL. TV networks pay no price when they do harmful thin…
1056,2021-04-25T03:27:15.000Z,"@jgalyan Who, Elon musk?"
1057,2021-04-25T03:27:14.000Z,"'SNL' courts controversy, picking Elon Musk to host #cnn #foxbusinessoutcry #tesla #timeselonmusk #losangeles #courtscontroversy https://t.co/C2WqEtIfmu"
1058,2021-04-25T03:27:13.000Z,"RT @SPACEdotcom: SpaceX could land astronauts on the moon in 2024, Elon Musk says https://t.co/rUf4WJcWXU https://t.co/KFZyKZlKMv"
1059,2021-04-25T03:27:13.000Z,RT @PopCrave: .@MileyCyrus says she is doing #SNL with Elon Musk on May 8th. https://t.co/y0GGWhUctm
1060,2021-04-25T03:27:12.000Z,"RT @IndoPac_Info: #Tesla branded as ‘arrogant’ in #China as pressure mounts on the electric car maker

""Letting the market leader in was ve…"
1061,2021-04-25T03:27:11.000Z,"RT @TheCryptoLark: My current #crypto yield plays:
Single side liquidity on Bancor for $wbtc $eth &amp; $matic

$usdc and $ust in Yearn Vaults…"
1062,2021-04-25T03:27:10.000Z,RT @nzherald: Surprising pick for SNL celebrity hosts draws controversy https://t.co/FGgqGu85yn https://t.co/DeKCLup04w
1063,2021-04-25T03:27:10.000Z,RT @WSBChairman: @elonmusk I did not have Elon Musk hosting SNL on my 2021 bingo card
1064,2021-04-25T03:27:10.000Z,RT @Forbes: Elon Musk Is Hosting SNL Next Month https://t.co/XlAo1uA2VL https://t.co/Eju8GQvUNV
1065,2021-04-25T03:27:09.000Z,"RT @thegoodgodabove: Who I want to host SNL in 2021! (By Lorne Michaels)
- Donald Trump again?
- Elon Musk a must
- Duterte?
- Putin would…"
1066,2021-04-25T03:27:08.000Z,"RT @thegoodgodabove: Who I want to host SNL in 2021! (By Lorne Michaels)
- Donald Trump again?
- Elon Musk a must
- Duterte?
- Putin would…"
1067,2021-04-25T03:27:08.000Z,"https://t.co/7iRj9ULQxj #BitcoinNews ► Dogecoin Investor Becomes Millionaire in 2 Months, Inspired by Elon Musk https://t.co/VFfsQeKH1H #ChainEstate #Blockchain #Crypto #Bitcoin"
1068,2021-04-25T03:27:08.000Z,"RT @thegoodgodabove: Who I want to host SNL in 2021! (By Lorne Michaels)
- Donald Trump again?
- Elon Musk a must
- Duterte?
- Putin would…"
1069,2021-04-25T03:27:08.000Z,RT @MattWallace888: ELON MUSK IS AWESOME! #Dogecoin4Tesla https://t.co/FGZtPB85Hw
1070,2021-04-25T03:27:07.000Z,If Elon musk mentions dogecoin on Saturday night live I’m going too have a stroke 🥲.
1071,2021-04-25T03:27:06.000Z,@sistawendy @RexChapman I think Elon Musk will just write the regulations and tweet them out to some government agency
1072,2021-04-25T03:27:06.000Z,"Spotted: @nbcsnl and $tsla, simultaneously 

 https://t.co/dSODrDDZJ6"
1073,2021-04-25T03:27:05.000Z,RT @littlewhitty: I remember when Elon Musk threatened workers if they unionized. I also remember when I found out he was exploiting childr…
1074,2021-04-25T03:27:05.000Z,RT @ItsDogeCoin: Elon Musk  is trending. The #dogearmy is here to support him. RT to show your support #dogecoin @elonmusk 🚀
